SM,dis_SM,cha_SM,w_SM,RT,Ref,dis_RT,cha_RT
42.592845000000004,0.0,0,0.13497,43.576034181640374,42.592845000000004,0.0,8.183596281615661e-07
47.24088,0.0,0,0.134985,101.765685,47.24088,-2.2714042540216304e-22,0.0
62.346945,0.0,0,0.134985,129.11752500000003,62.346945,-2.2714042540216304e-22,0.0
29.363895000000003,0.0,0,0.135,142.972215,29.363895000000003,-2.2714042540216304e-22,0.0
15.509220000000001,0.0,0,0.135,143.41914,15.509220000000001,-2.2714042540216304e-22,0.0
40.35825,0.0,0,0.135,93.542325,40.35825,-2.2714042540216304e-22,0.0
26.682345,0.0,0,0.135,39.375015,26.682345,-2.2714042540216304e-22,0.0
0.135,0.0,0,0.135,1.654545,0.135,-2.2714042540216304e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2714042540216304e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2714042540216304e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2714042540216304e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2714042540216304e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2714042540216304e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2714042540216304e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2714042540216304e-22,0.0
0.134985,-1.0587911840678754e-22,0,0.134985,0.134985,0.134985,-2.2703344809309113e-22,0.0
0.134955,0.0,0,0.134955,0.13494078556197403,0.134955,7.85561974040371e-07,0.0
0.134925,0.0,0,0.134925,0.13489500000000001,0.134925,0.0,-2.7755575615628914e-17
0.134985,0.0,0,0.134985,0.13497,0.134985,0.0,-2.117582368135751e-22
0.13497,0.0,0,0.13497,0.1349841820257982,0.13497,0.0,8.179742017861473e-07
0.134985,0.0,0,0.134985,0.135,0.134985,-2.2703344809309113e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2703344809309113e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2703344809309113e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2703344809309113e-22,0.0
0.135,0.0,0,0.135,0.135,0.135,-2.2703344809309113e-22,0.0
2.9059350000000004,0.0,0,0.135,0.1350007855619741,2.9059350000000004,7.855619740815278e-07,0.0
0.135,0.0,0,0.135,1.7439291820257983,0.135,0.0,8.179742017861473e-07
19.978455,0.0,0,0.134985,6.749475785561977,19.978455,7.855619754693066e-07,0.0
16.403070000000003,0.0,0,0.135,6.302550000000002,16.403070000000003,0.0,-1.7763568394002505e-15
0.135,0.0,0,0.135,0.134985,0.135,0.0,-2.117582368135751e-22
0.134985,0.0,0,0.134985,0.13492500000000002,0.134985,0.0,-2.7755575615628914e-17
0.134925,0.0,0,0.134925,0.13461,0.134925,0.0,-2.7755575615628914e-17
0.13242,0.0,0,0.13242,0.12757500000000002,0.13242,0.0,-2.7755575615628914e-17
0.108645,0.0,0,0.108645,0.09231,0.108645,0.0,-1.3877787807814457e-17
0.0771,0.0,0,0.0771,0.04723500000000001,0.0771,0.0,-1.3877787807814457e-17
0.016095,0.0,0,0.016095,0.018254182025798215,0.016095,0.0,8.179742017861473e-07
0.04308,0.0,0,0.04308,0.04192578556197405,0.04308,7.855619740468334e-07,0.0
0.10319999999999999,0.0,0,0.10319999999999999,0.09915000000000003,0.10319999999999999,0.0,-2.7755575615628914e-17
0.130125,0.0,0,0.130125,0.1302141820257982,0.130125,0.0,8.179742017861473e-07
0.13486499999999998,1.0587911840678754e-22,0,0.13486499999999998,0.1319857850227152,0.13486499999999998,7.850227152217393e-07,0.0
0.134805,0.0,0,0.134805,0.12823500000000002,0.134805,0.0,-2.7755575615628914e-17
0.13485,0.0,0,0.13485,0.127365,0.13485,0.0,-2.7755575615628914e-17
0.134925,0.0,0,0.134925,0.13002000000000002,0.134925,0.0,-2.7755575615628914e-17
0.12398999999999999,0.0,0,0.12398999999999999,0.13096418258730685,0.12398999999999999,0.0,8.174126931525853e-07
0.121665,0.0,0,0.121665,0.12984,0.121665,-2.268775981397145e-22,0.0
